date,time,edge,avg_speed,num_vehicles
1,1314.00,Madison_51to5_51,0.0,1
1,1314.00,9_57to9_56,6.02,1
1,1314.00,9_50to9_49,21.52,1
1,1314.00,9_42to9_41,0.0,1
1,1314.00,Madison_30toMadison_31,0.0,3
1,1314.00,7_38to6_38,0.0,1
1,1314.00,Madison_39to5_39,0.0,4
1,1314.00,Lexington_35toPark_35,0.0,9
1,1314.00,8_54to8_55,0.0,3
1,1314.00,9_48to9_47,2.5,4
1,1314.00,8_31to8_32,0.0,1
1,1314.00,Lexington_45toPark_45,0.0,9
1,1314.00,8_39to8_40,5.8075,4
1,1314.00,8_42to7_42,10.0,1
1,1314.00,Madison_30toPark_30,25.0,1
1,1314.00,Park_39toPark_38,0.0,1
1,1314.00,Lexington_49toPark_49,0.0,8
1,1314.00,8_43to8_44,7.33,1
1,1314.00,9_34to9_33,0.0,5
1,1314.00,9_44to9_43,10.0,1
1,1314.00,7_56to6_56,0.0,1
1,1314.00,6_38to5_38,10.0,1
1,1314.00,Park_32toPark_33,0.0,10
1,1314.00,9_42to8_42,0.0,1
1,1314.00,7_31to8_31,19.68,1
1,1314.00,7_34to6_34,3.705,2
1,1314.00,7_57to8_57,22.41,1
1,1314.00,7_58to6_58,0.0,1
1,1314.00,8_57to8_58,0.0,6
1,1314.00,Lexington_55toPark_55,0.0,8
1,1314.00,8_41to8_42,0.41625,24
1,1314.00,Madison_31to5_31,0.0,10
1,1314.00,9_58to8_58,0.0,1
1,1314.00,Madison_34toPark_34,10.0,1
1,1314.00,9_49to9_48,10.0,1
1,1314.00,9_36to9_35,0.0,3
1,1314.00,Madison_43to5_43,5.0,2
1,1314.00,Lexington_51toPark_51,0.0,9
1,1314.00,Lexington_31toPark_31,0.0,7
1,1314.00,9_40to9_39,0.0,3
1,1314.00,7_48to6_48,4.4,2
1,1314.00,8_38to8_39,0.0,1
1,1314.00,Madison_45to5_45,0.0,1
1,1314.00,9_40to8_40,0.0,1
1,1314.00,Madison_41to5_41,0.0,1
1,1314.00,6_41to7_41,10.0,1
1,1314.00,Lexington_33toPark_33,0.0,9
1,1314.00,Lexington_42toPark_42,0.0,9
1,1314.00,7_42to6_42,10.0,1
1,1314.00,Lexington_41toPark_41,0.0,10
1,1314.00,9_46to9_45,5.5,2
1,1314.00,Lexington_39toPark_39,0.0,10
1,1314.00,Lexington_53toPark_53,0.0,9
1,1314.00,Park_42toLexington_42,19.67,1
1,1314.00,9_52to9_51,0.0,1
1,1314.00,Park_48toLexington_48,10.0,1
1,1314.00,Madison_42to5_42,0.0,2
1,1314.00,8_32to8_33,0.0,1
1,1314.00,6_57to7_57,0.0,2
1,1314.00,Lexington_57toPark_57,0.0,8
1,1314.00,Lexington_47toPark_47,0.0,8
1,1314.00,Lexington_43toPark_43,1.1666666666666667,9
1,1314.00,Madison_53to5_53,0.0,1
1,1314.00,Madison_57to5_57,0.0,8
1,1314.00,7_39to7_38,10.0,1
1,1314.00,Lexington_34toPark_34,0.0,10
1,1314.00,8_58to7_58,0.0,23
1,1314.00,7_44to6_44,25.0,1
1,1314.00,8_55to8_56,0.0,6
1,1314.00,9_38to9_37,0.0,3
1,1314.00,9_45to9_44,10.0,2
1,1314.00,8_37to8_38,0.0,2
1,1314.00,7_40to6_40,0.0,2
1,1314.00,7_36to6_36,0.0,2
1,1314.00,8_56to8_57,0.0,6
1,1314.00,9_32to8_32,0.0,2
1,1314.00,Madison_34to5_34,0.0,4
1,1314.00,Lexington_37toPark_37,0.0,9
1,1314.00,6_43to6_44,0.0,3
1,1314.00,8_40to8_41,5.833333333333333,6
1,1314.00,6_47to6_48,0.0,1
1,1314.00,Park_38toPark_37,0.0,1
1,1315.00,8_39to8_40,5.5725,4
1,1315.00,Park_30toLexington_30,25.0,1
1,1315.00,Madison_39to5_39,0.0,4
1,1315.00,8_57to8_58,0.0,6
1,1315.00,Lexington_49toPark_49,0.0,8
1,1315.00,Lexington_42toPark_42,0.0,9
1,1315.00,9_58to8_58,0.0,1
1,1315.00,8_31to8_32,0.0,1
1,1315.00,9_50to9_49,16.52,1
1,1315.00,7_36to6_36,0.0,2
1,1315.00,7_58to6_58,0.0,1
1,1315.00,6_38to5_38,9.23,1
1,1315.00,8_32to8_33,0.0,1
1,1315.00,Madison_30toMadison_31,0.0,3
1,1315.00,9_49to9_48,10.0,1
1,1315.00,8_54to8_55,0.0,3
1,1315.00,9_52to9_51,5.0,2
1,1315.00,8_56to8_57,0.0,6
1,1315.00,Lexington_39toPark_39,0.0,10
1,1315.00,Park_38toPark_37,0.0,1
1,1315.00,6_41to7_41,10.0,1
