date,time,edge,avg_speed,num_vehicles
1,1331.00,6_36to5_36,10.0,1
1,1331.00,5_57to6_57,16.6,1
1,1331.00,Madison_51to5_51,0.0,1
1,1331.00,Madison_53to5_53,0.0,1
1,1331.00,7_48to6_48,3.59,1
1,1331.00,9_34to9_33,0.0,5
1,1331.00,Park_43toMadison_43,8.635,2
1,1331.00,Lexington_41toPark_41,0.0,10
1,1331.00,6_57to7_57,0.0,2
1,1331.00,8_57to9_57,13.4,1
1,1331.00,9_42to8_42,0.0,1
1,1331.00,7_56to6_56,0.0,1
1,1331.00,Madison_57to5_57,0.25,8
1,1331.00,Lexington_37toPark_37,0.0,9
1,1331.00,8_55to8_56,0.0,6
1,1331.00,9_36to9_35,0.0,3
1,1331.00,Lexington_39toPark_39,0.0,10
1,1331.00,9_52to9_51,0.0,1
1,1331.00,7_36to6_36,0.0,1
1,1331.00,Madison_30toMadison_31,0.0,3
1,1331.00,Lexington_35toPark_35,0.0,9
1,1331.00,8_58to7_58,0.0,23
1,1331.00,9_46to9_45,22.98,1
1,1331.00,Lexington_53toPark_53,0.0,9
1,1331.00,Lexington_43toPark_43,0.8181818181818182,11
1,1331.00,8_41to8_42,0.0,27
1,1331.00,9_51to9_50,10.0,1
1,1331.00,Lexington_31toPark_31,0.0,7
1,1331.00,Madison_31to5_31,0.0,10
1,1331.00,Park_38toPark_37,0.0,1
1,1331.00,7_42to6_42,5.0,2
1,1331.00,8_32to8_33,0.0,1
1,1331.00,Lexington_49toPark_49,0.0,8
1,1331.00,7_58to6_58,0.0,1
1,1331.00,8_57to8_58,0.0,6
1,1331.00,Lexington_34toPark_34,0.0,10
1,1331.00,7_34to6_34,0.0,1
1,1331.00,9_48to9_47,0.0,3
1,1331.00,Madison_43to5_43,0.0,2
1,1331.00,7_40to6_40,0.0,2
1,1331.00,9_45to9_44,10.0,1
1,1331.00,7_38to6_38,0.0,1
1,1331.00,Lexington_45toPark_45,0.125,8
1,1331.00,8_39to8_40,2.5,4
1,1331.00,8_37to8_38,0.0,2
1,1331.00,6_47to6_48,0.0,1
1,1331.00,Madison_39to5_39,0.0,4
1,1331.00,Lexington_42toPark_42,0.0,9
1,1331.00,9_32to8_32,0.0,2
1,1331.00,8_56to8_57,0.0,6
1,1331.00,Madison_42to5_42,0.0,2
1,1331.00,9_40to9_39,0.0,3
1,1331.00,9_42to9_41,5.0,2
1,1331.00,8_31to8_32,0.0,2
1,1331.00,5_48toMadison_48,7.05,1
1,1331.00,Park_48toPark_47,25.0,1
1,1331.00,Park_39toPark_38,0.0,1
1,1331.00,8_40to8_41,0.0,4
1,1331.00,Madison_45to5_45,0.0,1
1,1331.00,Lexington_47toPark_47,0.0,8
1,1331.00,Madison_34to5_34,0.0,4
1,1331.00,Lexington_33toPark_33,0.0,9
1,1331.00,Lexington_51toPark_51,0.0,9
1,1331.00,9_47to9_46,10.0,1
1,1331.00,Park_45toMadison_45,10.0,1
1,1331.00,7_37to7_36,10.0,1
1,1331.00,9_38to9_37,0.0,3
1,1331.00,6_43to6_44,0.0,3
1,1331.00,Lexington_57toPark_57,0.0,8
1,1331.00,7_44to6_44,0.0,1
1,1331.00,9_40to8_40,0.0,1
1,1331.00,Lexington_55toPark_55,0.0,8
1,1331.00,Madison_41to5_41,0.0,1
1,1331.00,9_44to8_44,10.0,1
1,1331.00,9_58to8_58,0.0,1
1,1331.00,Park_32toPark_33,0.0,10
1,1331.00,9_43to9_42,10.0,1
1,1331.00,9_56to9_55,10.0,1
1,1331.00,6_34to5_34,9.0,1
1,1331.00,8_54to8_55,0.0,3
1,1331.00,Madison_38toPark_38,7.27,1
1,1331.00,9_48to8_48,10.0,1
1,1332.00,9_48to9_47,0.0,3
1,1332.00,Lexington_37toPark_37,0.0,9
1,1332.00,9_38to9_37,0.0,3
1,1332.00,Madison_45to5_45,0.0,1
1,1332.00,Madison_30toMadison_31,0.0,3
1,1332.00,6_47to6_48,0.0,1
1,1332.00,Lexington_51toPark_51,0.0,9
1,1332.00,Lexington_33toPark_33,0.0,9
1,1332.00,7_58to6_58,12.5,2
1,1332.00,Madison_38toPark_38,8.27,1
1,1332.00,8_32to8_33,0.0,1
1,1332.00,Park_48toPark_47,22.5,1
1,1332.00,7_48to6_48,0.59,1
1,1332.00,Lexington_45toPark_45,0.375,8
1,1332.00,9_40to8_40,0.0,1
1,1332.00,9_56to9_55,10.0,1
1,1332.00,8_56to8_57,0.0,6
1,1332.00,Lexington_31toPark_31,0.0,7
1,1332.00,Lexington_42toPark_42,0.0,9
1,1332.00,Madison_41to5_41,0.0,1
1,1332.00,8_37to8_38,0.0,2
1,1332.00,9_52to9_51,0.0,1
1,1332.00,6_57to7_57,0.0,2
1,1332.00,Park_45toMadison_45,10.0,1
1,1332.00,9_36to9_35,0.0,3
1,1332.00,8_58to7_58,0.0,23
1,1332.00,Lexington_47toPark_47,0.0,8
1,1332.00,8_39to8_40,2.5,4
1,1332.00,Lexington_35toPark_35,0.0,9
1,1332.00,Lexington_41toPark_41,0.0,10
1,1332.00,9_40to9_39,0.0,3
1,1332.00,Madison_43to5_43,0.0,2
1,1332.00,9_51to9_50,10.0,1
1,1332.00,8_31to8_32,0.0,2
1,1332.00,Madison_57to5_57,1.13875,8
1,1332.00,Park_39toPark_38,0.0,1
1,1332.00,9_46to9_45,22.98,1
1,1332.00,Madison_34to5_34,0.0,4
1,1332.00,9_34to9_33,0.0,5
1,1332.00,9_45to9_44,10.0,1
1,1332.00,6_43to6_44,0.0,3
1,1332.00,Park_43toMadison_43,9.135,2
1,1332.00,9_43to9_42,10.0,1
