date,time,edge,avg_speed,num_vehicles
1,1413.00,9_36to9_35,0.0,3
1,1413.00,5_58toMadison_58,10.0,1
1,1413.00,Madison_33to5_33,0.0,1
1,1413.00,8_41to8_42,0.0,30
1,1413.00,Lexington_41toPark_41,0.0,10
1,1413.00,7_36to6_36,9.74,1
1,1413.00,Madison_31to5_31,0.0,10
1,1413.00,Madison_45to5_45,0.0,1
1,1413.00,Madison_42toPark_42,10.09,1
1,1413.00,9_40to9_39,0.0,3
1,1413.00,7_40to6_40,8.66,1
1,1413.00,Madison_48toPark_48,8.65,1
1,1413.00,Madison_30toMadison_31,0.0,3
1,1413.00,8_38to8_39,0.0,1
1,1413.00,Lexington_51toPark_51,0.0,9
1,1413.00,9_32to8_32,0.0,1
1,1413.00,Madison_41to5_41,0.0,1
1,1413.00,8_57to9_57,22.89,1
1,1413.00,Lexington_42toPark_42,0.0,9
1,1413.00,7_34to6_34,0.0,1
1,1413.00,8_57to8_58,0.0,6
1,1413.00,8_39to8_40,0.0,1
1,1413.00,Madison_57to5_57,0.0,7
1,1413.00,Park_38toPark_37,0.0,2
1,1413.00,7_37to8_37,10.0,1
1,1413.00,Madison_38toPark_38,0.0,2
1,1413.00,9_40to8_40,0.0,1
1,1413.00,9_36to8_36,0.0,1
1,1413.00,9_38to9_37,0.0,3
1,1413.00,Park_31toMadison_31,24.77,1
1,1413.00,Park_34toLexington_34,10.0,1
1,1413.00,Lexington_35toPark_35,0.0,9
1,1413.00,9_34to9_33,0.0,5
1,1413.00,9_52to9_51,0.0,1
1,1413.00,Lexington_33toPark_33,0.1,10
1,1413.00,Park_36toLexington_36,23.99,1
1,1413.00,8_40to8_41,0.0,5
1,1413.00,Park_33toMadison_33,8.975,2
1,1413.00,Park_44toLexington_44,9.49,1
1,1413.00,6_38to5_38,16.18,1
1,1413.00,6_48to6_49,10.0,1
1,1413.00,Madison_34to5_34,0.0,4
1,1413.00,8_55to8_56,0.0,6
1,1413.00,8_44to7_44,7.47,1
1,1413.00,9_42to9_41,0.0,1
1,1413.00,7_48to6_48,10.0,1
1,1413.00,5_32toMadison_32,8.97,1
1,1413.00,Park_49toMadison_49,10.0,1
1,1413.00,Madison_42to5_42,0.0,2
1,1413.00,Park_42toLexington_42,10.0,1
1,1413.00,9_46to9_45,22.41,1
1,1413.00,Park_51toMadison_51,10.0,1
1,1413.00,6_57to7_57,0.0,2
1,1413.00,Madison_47to5_47,0.0,2
1,1413.00,Lexington_43toPark_43,0.0,10
1,1413.00,Lexington_49toPark_49,0.0,9
1,1413.00,Lexington_47toPark_47,0.0,9
1,1413.00,7_46to6_46,0.0,1
1,1413.00,Lexington_45toPark_45,0.0,10
1,1413.00,7_41to8_41,0.0,1
1,1413.00,Park_33toPark_34,0.0,10
1,1413.00,Lexington_39toPark_39,0.0,10
1,1413.00,Madison_51to5_51,0.0,1
1,1413.00,5_48toMadison_48,9.97,1
1,1413.00,Lexington_31toPark_31,0.0,7
1,1413.00,Lexington_37toPark_37,0.0,9
1,1413.00,6_45to6_46,0.0,3
1,1413.00,8_56to8_57,0.0,6
1,1413.00,6_45to7_45,10.0,1
1,1413.00,8_58to7_58,0.07952380952380952,21
1,1413.00,Lexington_34toPark_34,0.55,10
1,1413.00,7_42to6_42,0.0,2
1,1413.00,8_32to8_33,3.3333333333333335,3
1,1413.00,Lexington_55toPark_55,0.0,8
1,1413.00,Madison_53to5_53,0.0,1
1,1413.00,8_54to8_55,0.0,2
1,1413.00,9_48to9_47,0.0,1
1,1413.00,Lexington_53toPark_53,0.0,9
1,1413.00,Madison_43to5_43,0.0,4
1,1413.00,Madison_49to5_49,0.0,1
1,1413.00,Lexington_57toPark_57,0.0,8
1,1413.00,6_32to6_33,10.0,1
1,1413.00,Madison_39to5_39,0.0,4
1,1414.00,Madison_30toMadison_31,0.0,3
1,1414.00,Lexington_35toPark_35,0.0,9
1,1414.00,8_57to9_57,22.89,1
1,1414.00,Madison_51to5_51,0.0,1
1,1414.00,Madison_43to5_43,0.0,4
1,1414.00,Lexington_33toPark_33,0.2,10
1,1414.00,7_42to6_42,0.0,2
1,1414.00,Park_49toMadison_49,10.0,1
1,1414.00,9_36to9_35,2.5,4
1,1414.00,Park_33toMadison_33,9.274999999999999,2
1,1414.00,6_45to7_45,10.0,1
1,1414.00,Madison_33to5_33,0.0,1
1,1414.00,Park_34toLexington_34,10.0,1
1,1414.00,5_58toMadison_58,10.0,1
1,1414.00,Lexington_34toPark_34,0.55,10
1,1414.00,8_56to8_57,0.0,6
1,1414.00,9_52to9_51,0.0,1
1,1414.00,Madison_31to5_31,0.0,10
1,1414.00,Park_38toPark_37,0.0,2
1,1414.00,Madison_46toPark_46,9.27,1
1,1414.00,Madison_39to5_39,0.0,4
1,1414.00,Lexington_55toPark_55,0.0,8
1,1414.00,9_48to9_47,0.0,1
1,1414.00,9_34to9_33,0.0,5
1,1414.00,Park_42toLexington_42,10.0,1
1,1414.00,Madison_53to5_53,0.0,1
1,1414.00,Lexington_31toPark_31,0.14285714285714285,7
1,1414.00,5_48toMadison_48,10.0,1
1,1414.00,Madison_49to5_49,0.0,1
1,1414.00,9_40to8_40,0.0,1
1,1414.00,Lexington_42toPark_42,0.0,9
1,1414.00,Madison_45to5_45,0.0,1
1,1414.00,7_40to6_40,5.66,1
1,1414.00,6_38to5_38,11.18,1
1,1414.00,Lexington_49toPark_49,0.0,9
1,1414.00,6_57to7_57,0.0,2
1,1414.00,8_44to7_44,4.47,1
1,1414.00,9_40to9_39,0.0,3
1,1414.00,Lexington_53toPark_53,0.0,9
1,1414.00,Lexington_43toPark_43,0.0,10
1,1414.00,Park_31toMadison_31,21.63,1
1,1414.00,7_36to6_36,10.0,1
1,1414.00,Madison_42to5_42,0.0,2
1,1414.00,Lexington_37toPark_37,0.0,9
1,1414.00,7_46to6_46,0.0,1
1,1414.00,8_38to8_39,0.0,1
1,1414.00,9_36to8_36,0.0,1
1,1414.00,Park_44toLexington_44,10.0,1
